Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,Country,Category,Product_Name,Price,Quantity,Discount,Revenue,Profit,Payment_Method,Month
O03709,2023-06-17,C0414,28,Female,South,USA,Clothing,Jeans,27.96,4.0,0.07,104.01,12.07,Credit Card,2023-06
O03710,2023-02-08,C1693,45,Female,North,Australia,Furniture,Cabinet,761.21,3.0,0.18,1872.58,543.88,Credit Card,2023-02
O03711,2023-11-05,C1472,27,Male,South,Canada,Office Supplies,Notebook,142.24,2.0,0.06,267.41,63.76,Credit Card,2023-11
O03712,2023-10-04,C0005,63,Male,East,India,Clothing,Jeans,154.19,5.0,0.05,732.4,125.83,Credit Card,2023-10
O03713,2023-06-02,C0474,62,Male,North,USA,Electronics,Laptop,198.77,4.0,0.16,667.87,167.57,Debit Card,2023-06
O03714,2023-09-29,C1357,33,Female,North,Australia,Office Supplies,Notebook,717.0,2.0,0.1,1290.6,373.93,PayPal,2023-09
O03715,2024-01-25,C0239,58,Female,West,UK,Clothing,Jacket,413.82,4.0,0.24,1258.01,215.71,Cash,2024-01
O03716,2024-04-14,C1188,41,Male,West,USA,Clothing,T-Shirt,556.31,1.0,0.19,450.61,49.54,Credit Card,2024-04
O03717,2024-02-06,C0504,33,Female,North,UK,Office Supplies,Pen Set,910.8,3.0,0.13,2377.19,736.64,Debit Card,2024-02
O03718,2024-03-07,C0142,49,Male,West,UK,Furniture,Sofa,328.04,5.0,0.2,1312.16,318.92,Cash,2024-03
O03719,2024-04-10,C0401,52,Male,East,UK,Furniture,Desk,286.57,2.0,0.18,469.97,66.47,Debit Card,2024-04
O03720,2023-08-17,C0404,51,Male,South,Canada,Clothing,Jeans,724.65,2.0,0.1,1304.37,454.7,Cash,2023-08
O03721,2023-05-29,C0994,61,Male,East,USA,Electronics,Tablet,306.3,2.0,0.09,557.47,184.58,Debit Card,2023-05
O03722,2023-06-08,C0516,41,Female,West,Australia,Electronics,Smartphone,579.53,2.0,0.27,846.11,232.12,PayPal,2023-06
O03723,2023-02-05,C0573,44,Male,South,UK,Office Supplies,Printer Paper,121.81,2.0,0.26,180.28,42.94,Debit Card,2023-02
O03724,2023-08-01,C1466,51,Female,East,Canada,Electronics,Laptop,346.94,1.0,0.17,287.96,82.4,PayPal,2023-08
O03725,2024-05-08,C0741,54,Female,North,Canada,Furniture,Sofa,810.54,4.0,0.04,3112.47,452.79,Debit Card,2024-05
O03726,2023-01-15,C0012,48,Male,West,USA,Office Supplies,Printer Paper,507.93,3.0,0.12,1340.94,287.09,Cash,2023-01
O03727,2023-12-25,C0345,65,Male,East,Canada,Furniture,Sofa,954.6,4.0,0.26,2825.62,311.76,Cash,2023-12
O03728,2023-05-20,C1362,26,Female,North,Australia,Furniture,Sofa,820.57,3.0,0.24,1870.9,484.16,PayPal,2023-05
O03729,2023-04-16,C1631,25,Male,East,India,Office Supplies,Pen Set,656.81,1.0,0.04,630.54,167.05,Cash,2023-04
O03730,2024-03-06,C1836,59,Male,East,USA,Clothing,Shoes,309.19,1.0,0.07,287.55,59.26,PayPal,2024-03
O03731,2023-06-24,C1724,36,Female,South,Australia,Furniture,Desk,435.87,3.0,0.26,967.63,273.96,Debit Card,2023-06
O03732,2024-02-22,C1299,22,Female,South,India,Electronics,Smartphone,483.67,3.0,0.04,1392.97,432.48,PayPal,2024-02
O03733,2023-07-14,C1628,25,Male,North,India,Office Supplies,Pen Set,654.04,1.0,0.19,529.77,171.28,PayPal,2023-07
O03734,2023-09-04,C1489,22,Male,South,India,Furniture,Cabinet,282.88,4.0,0.08,1041.0,246.98,Credit Card,2023-09
O03735,2024-03-21,C0898,59,Female,East,India,Furniture,Cabinet,630.98,2.0,0.01,1249.34,431.85,Credit Card,2024-03
O03736,2024-04-16,C1074,23,Male,North,Australia,Electronics,Laptop,143.85,3.0,0.16,362.5,37.09,Cash,2024-04
O03737,2023-11-01,C1931,26,Male,North,Australia,Office Supplies,Printer Paper,719.29,1.0,0.01,712.1,116.82,Credit Card,2023-11
O03738,2023-02-25,C1348,64,Male,West,UK,Furniture,Desk,734.65,3.0,0.28,1586.84,227.31,Credit Card,2023-02
O03739,2023-10-18,C1165,56,Male,North,Australia,Office Supplies,Printer Paper,66.03,3.0,0.03,192.15,22.74,Cash,2023-10
O03740,2023-02-11,C1375,35,Male,North,USA,Clothing,Jacket,787.99,2.0,0.03,1528.7,431.07,Cash,2023-02
O03741,2023-11-21,C0080,42,Female,North,Germany,Office Supplies,Printer Paper,651.01,3.0,0.03,1894.44,436.85,PayPal,2023-11
O03742,2023-03-15,C0681,43,Male,East,USA,Clothing,Jeans,932.02,4.0,0.02,3653.52,507.91,PayPal,2023-03
O03743,2023-08-24,C1106,42,Male,North,India,Electronics,Laptop,88.48,4.0,0.05,336.22,94.55,Credit Card,2023-08
O03744,2023-09-20,C0426,41,Male,East,USA,Electronics,Headphones,113.99,4.0,0.29,323.73,33.22,PayPal,2023-09
O03745,2024-05-25,C0383,38,Female,South,USA,Electronics,Headphones,208.07,1.0,0.06,195.59,19.9,Debit Card,2024-05
O03746,2023-11-26,C1503,20,Female,East,Australia,Furniture,Sofa,927.14,5.0,0.16,3893.99,1089.55,Credit Card,2023-11
O03747,2024-03-14,C1381,55,Male,East,UK,Furniture,Cabinet,48.59,1.0,0.28,34.98,8.59,Debit Card,2024-03
O03748,2023-03-18,C1707,55,Male,East,USA,Electronics,Laptop,173.09,5.0,0.14,744.29,206.04,Debit Card,2023-03
O03749,2023-07-09,C1058,51,Female,East,Australia,Electronics,Tablet,712.88,3.0,0.19,1732.3,519.92,PayPal,2023-07
O03750,2023-07-16,C0611,63,Female,North,UK,Office Supplies,Stapler,267.99,2.0,0.14,460.94,107.46,Cash,2023-07
O03751,2024-02-08,C1721,45,Female,North,USA,Electronics,Tablet,79.37,2.0,0.17,131.75,37.21,Cash,2024-02
O03752,2023-06-01,C1678,35,Male,North,Australia,Office Supplies,Stapler,476.04,5.0,0.15,2023.17,537.77,Cash,2023-06
O03753,2024-04-14,C1040,22,Male,West,USA,Furniture,Sofa,961.03,5.0,0.18,3940.22,613.77,PayPal,2024-04
O03754,2023-03-27,C1467,62,Male,South,Australia,Electronics,Tablet,459.86,2.0,0.02,901.33,130.76,Debit Card,2023-03
O03755,2024-03-18,C0790,23,Female,South,USA,Electronics,Headphones,828.0,2.0,0.18,1357.92,464.12,Credit Card,2024-03
O03756,2023-05-24,C0782,59,Female,North,Australia,Office Supplies,Stapler,778.13,1.0,0.26,575.82,60.45,PayPal,2023-05
O03757,2023-01-02,C1380,33,Male,South,Australia,Office Supplies,Stapler,899.2,2.0,0.23,1384.77,145.62,Cash,2023-01
O03758,2023-08-23,C1819,31,Male,East,USA,Office Supplies,Stapler,705.19,4.0,0.13,2454.06,731.34,PayPal,2023-08
O03759,2023-12-29,C0041,51,Male,North,India,Electronics,Laptop,552.91,1.0,0.12,486.56,124.3,PayPal,2023-12
O03760,2023-02-19,C1417,63,Male,East,India,Office Supplies,Printer Paper,318.51,1.0,0.18,261.18,75.01,Credit Card,2023-02
O03761,2023-05-10,C0536,31,Female,North,Germany,Electronics,Tablet,22.72,2.0,0.18,37.26,10.73,Credit Card,2023-05
O03762,2024-03-26,C0818,23,Male,North,Australia,Clothing,Jeans,418.93,5.0,0.08,1927.08,199.62,Debit Card,2024-03
O03763,2023-04-06,C0922,46,Female,North,USA,Office Supplies,Stapler,444.5,3.0,0.01,1320.16,360.77,Credit Card,2023-04
O03764,2023-10-13,C0386,49,Female,South,Australia,Electronics,Tablet,820.34,3.0,0.19,1993.43,530.66,Debit Card,2023-10
O03765,2023-07-01,C1272,38,Male,South,Canada,Office Supplies,Notebook,908.12,5.0,0.02,4449.79,917.21,PayPal,2023-07
O03766,2024-03-15,C0906,41,Female,West,India,Furniture,Sofa,943.07,3.0,0.07,2631.17,698.18,Cash,2024-03
O03767,2023-10-19,C0414,56,Male,West,USA,Electronics,Smartphone,66.15,5.0,0.01,327.44,100.4,Credit Card,2023-10
O03768,2023-08-01,C1009,52,Male,North,USA,Electronics,Smartphone,637.67,1.0,0.15,542.02,168.98,PayPal,2023-08
O03769,2023-04-10,C1665,43,Male,North,Canada,Office Supplies,Printer Paper,494.17,5.0,0.16,2075.51,621.01,Credit Card,2023-04
O03770,2024-02-15,C0817,23,Male,West,Germany,Clothing,Jacket,273.2,5.0,0.01,1352.34,210.76,PayPal,2024-02
O03771,2024-02-13,C1470,22,Female,South,UK,Furniture,Cabinet,692.92,4.0,0.04,2660.81,335.7,PayPal,2024-02
O03772,2023-10-03,C1599,59,Male,South,Australia,Office Supplies,Notebook,748.21,2.0,0.16,1256.99,220.69,Cash,2023-10
O03773,2023-12-31,C1477,39,Male,North,Australia,Clothing,Shoes,545.52,4.0,0.27,1592.92,507.16,Debit Card,2023-12
O03774,2023-07-16,C1370,55,Female,East,India,Furniture,Desk,536.92,2.0,0.07,998.67,173.28,Cash,2023-07
O03775,2024-02-25,C0173,58,Female,East,India,Furniture,Chair,672.93,4.0,0.27,1964.96,382.06,Credit Card,2024-02
O03776,2023-03-05,C1049,39,Female,East,UK,Office Supplies,Printer Paper,448.36,2.0,0.03,869.82,242.53,PayPal,2023-03
O03777,2023-07-04,C1456,54,Male,North,UK,Clothing,Jeans,645.86,5.0,0.28,2325.1,431.24,Debit Card,2023-07
O03778,2023-10-30,C0819,64,Male,East,USA,Furniture,Desk,757.94,4.0,0.15,2577.0,731.32,Cash,2023-10
O03779,2023-02-15,C0182,19,Female,West,India,Office Supplies,Pen Set,708.62,2.0,0.22,1105.45,344.77,PayPal,2023-02
O03780,2023-05-14,C1548,54,Male,East,India,Electronics,Tablet,724.68,3.0,0.01,2152.3,340.37,Cash,2023-05
O03781,2023-07-18,C1080,30,Female,West,Germany,Electronics,Laptop,998.96,3.0,0.18,2457.44,486.14,Credit Card,2023-07
O03782,2023-05-21,C1240,63,Female,East,UK,Furniture,Chair,867.13,3.0,0.2,2081.11,312.9,Cash,2023-05
O03783,2023-01-18,C0955,56,Male,North,India,Office Supplies,Stapler,944.37,1.0,0.11,840.49,192.39,Debit Card,2023-01
O03784,2023-09-02,C1905,35,Female,North,UK,Furniture,Sofa,353.59,1.0,0.15,300.55,45.03,Cash,2023-09
O03785,2024-06-17,C0222,37,Female,East,UK,Clothing,T-Shirt,463.28,3.0,0.07,1292.55,402.03,Credit Card,2024-06
O03786,2023-07-24,C1219,40,Male,North,Germany,Office Supplies,Stapler,452.0,3.0,0.1,1220.4,132.59,PayPal,2023-07
O03787,2023-07-14,C1991,65,Female,West,Australia,Office Supplies,Notebook,655.79,4.0,0.26,1941.14,295.53,Cash,2023-07
O03788,2023-03-11,C0552,29,Female,West,India,Electronics,Tablet,766.84,1.0,0.25,575.13,163.13,Debit Card,2023-03
O03789,2023-11-20,C0895,44,Male,East,Canada,Furniture,Sofa,656.06,4.0,0.09,2388.06,443.0,Cash,2023-11
O03790,2024-06-24,C0332,62,Female,East,Australia,Office Supplies,Stapler,210.94,4.0,0.02,826.88,262.62,Cash,2024-06
O03791,2023-01-31,C0164,49,Female,North,Canada,Office Supplies,Printer Paper,35.39,1.0,0.02,34.68,9.78,Debit Card,2023-01
O03792,2023-12-02,C0845,61,Male,East,Canada,Office Supplies,Pen Set,451.65,2.0,0.19,731.67,249.54,Cash,2023-12
O03793,2024-05-04,C0981,42,Female,East,USA,Furniture,Chair,304.68,4.0,0.23,938.41,160.26,Credit Card,2024-05
O03794,2023-07-17,C0926,35,Male,South,Canada,Furniture,Cabinet,820.27,4.0,0.29,2329.57,338.28,Debit Card,2023-07
O03795,2024-01-21,C0981,41,Female,South,Germany,Clothing,Jacket,347.64,3.0,0.0,1042.92,307.42,Debit Card,2024-01
O03796,2024-04-04,C0740,57,Female,East,UK,Office Supplies,Printer Paper,632.1,2.0,0.05,1200.99,134.84,PayPal,2024-04
O03797,2024-03-24,C0069,39,Female,East,Germany,Office Supplies,Printer Paper,509.28,2.0,0.18,835.22,287.82,Credit Card,2024-03
O03798,2023-03-11,C1936,53,Female,West,Australia,Furniture,Cabinet,71.81,2.0,0.15,122.08,22.32,Debit Card,2023-03
O03799,2024-06-15,C0924,22,Female,South,India,Clothing,Jeans,34.41,5.0,0.19,139.36,37.01,Debit Card,2024-06
O03800,2023-11-22,C0637,35,Male,East,USA,Furniture,Sofa,821.93,5.0,0.23,3164.43,555.0,Cash,2023-11
O03801,2024-06-11,C1076,42,Male,West,Germany,Furniture,Sofa,938.71,2.0,0.15,1595.81,282.2,Cash,2024-06
O03802,2023-04-17,C0229,40,Female,West,UK,Office Supplies,Notebook,347.96,4.0,0.04,1336.17,428.66,Debit Card,2023-04
O03803,2023-03-08,C1517,49,Male,West,Germany,Electronics,Smartphone,744.63,4.0,0.06,2799.81,484.2,Debit Card,2023-03
O03804,2023-03-19,C1166,62,Male,West,Germany,Office Supplies,Notebook,429.96,3.0,0.22,1006.11,266.87,Cash,2023-03
O03805,2024-05-06,C1803,43,Male,North,Canada,Furniture,Chair,318.9,5.0,0.29,1132.1,291.51,Debit Card,2024-05
O03806,2023-09-21,C1012,43,Female,West,USA,Office Supplies,Notebook,398.5,4.0,0.03,1546.18,258.08,PayPal,2023-09
O03807,2024-04-16,C1249,27,Female,West,Canada,Clothing,Jeans,200.36,3.0,0.3,420.76,104.94,Credit Card,2024-04
O03808,2023-01-27,C1608,57,Male,East,USA,Furniture,Cabinet,246.79,3.0,0.08,681.14,237.65,Cash,2023-01
O03809,2023-04-09,C1975,22,Female,East,Canada,Furniture,Chair,949.15,5.0,0.03,4603.38,1111.47,Credit Card,2023-04
O03810,2024-03-31,C0189,56,Male,West,USA,Office Supplies,Stapler,477.43,4.0,0.29,1355.9,340.91,Credit Card,2024-03
O03811,2023-08-03,C0200,43,Female,East,UK,Furniture,Chair,406.25,3.0,0.05,1157.81,209.1,Credit Card,2023-08
O03812,2023-08-17,C1969,41,Male,South,Australia,Furniture,Desk,42.73,2.0,0.1,76.91,13.46,Cash,2023-08
O03813,2024-04-06,C0671,56,Male,East,Canada,Clothing,Shoes,476.51,2.0,0.03,924.43,278.41,Credit Card,2024-04
O03814,2024-01-05,C0878,52,Male,East,Canada,Furniture,Chair,50.7,3.0,0.24,115.6,17.81,PayPal,2024-01
O03815,2024-01-15,C0796,30,Female,West,Canada,Furniture,Cabinet,505.55,2.0,0.13,879.66,275.27,PayPal,2024-01
O03816,2023-11-16,C1474,37,Male,North,Australia,Office Supplies,Pen Set,754.08,4.0,0.26,2232.08,648.06,Debit Card,2023-11
O03817,2023-01-28,C0773,63,Male,East,UK,Clothing,Jeans,619.83,2.0,0.23,954.54,116.83,Debit Card,2023-01
O03818,2023-09-30,C0916,34,Male,East,USA,Office Supplies,Stapler,546.08,2.0,0.02,1070.32,261.97,Debit Card,2023-09
O03819,2024-05-29,C0984,26,Male,North,UK,Electronics,Smartphone,516.49,5.0,0.18,2117.61,313.39,Credit Card,2024-05
O03820,2023-04-18,C0756,18,Female,East,India,Office Supplies,Stapler,87.84,5.0,0.3,307.44,35.43,Cash,2023-04
O03821,2024-06-09,C0071,33,Male,East,Australia,Electronics,Laptop,865.79,3.0,0.2,2077.9,569.86,Cash,2024-06
O03822,2024-06-17,C0035,23,Male,North,India,Furniture,Chair,422.12,3.0,0.15,1076.41,160.39,Credit Card,2024-06
O03823,2023-04-21,C0246,40,Female,East,Canada,Furniture,Desk,760.99,4.0,0.18,2496.05,854.11,Cash,2023-04
O03824,2023-02-18,C1234,22,Male,West,India,Electronics,Headphones,647.01,3.0,0.29,1378.13,333.85,Credit Card,2023-02
O03825,2024-01-13,C1176,37,Male,West,USA,Electronics,Laptop,426.34,5.0,0.0,2131.7,616.23,PayPal,2024-01
O03826,2023-08-10,C1520,44,Male,West,India,Furniture,Sofa,370.28,2.0,0.2,592.45,191.78,Cash,2023-08
O03827,2023-08-01,C0259,21,Male,West,USA,Electronics,Tablet,204.48,2.0,0.24,310.81,107.58,Credit Card,2023-08
O03828,2024-01-03,C0452,29,Female,West,Australia,Furniture,Sofa,680.39,5.0,0.16,2857.64,899.06,Credit Card,2024-01
O03829,2023-11-04,C1221,49,Male,East,Germany,Clothing,Jacket,329.48,1.0,0.2,263.58,63.93,Debit Card,2023-11
O03830,2023-06-16,C1470,36,Male,East,Australia,Office Supplies,Printer Paper,108.74,5.0,0.06,511.08,76.54,Credit Card,2023-06
O03831,2023-01-02,C0481,50,Male,West,Germany,Office Supplies,Stapler,690.35,5.0,0.26,2554.3,883.77,Debit Card,2023-01
O03832,2023-03-16,C1040,39,Female,North,India,Furniture,Sofa,152.96,1.0,0.01,151.43,45.16,Debit Card,2023-03
O03833,2023-12-01,C1585,52,Female,West,Canada,Furniture,Desk,199.81,1.0,0.06,187.82,40.92,Credit Card,2023-12
O03834,2023-06-07,C0106,41,Female,East,Canada,Clothing,Jeans,694.99,4.0,0.08,2557.56,549.08,Credit Card,2023-06
O03835,2023-07-13,C0525,19,Female,North,India,Electronics,Tablet,66.72,1.0,0.17,55.38,8.9,Cash,2023-07
O03836,2023-03-18,C1013,20,Male,North,India,Clothing,Jacket,730.87,1.0,0.22,570.08,166.89,Debit Card,2023-03
O03837,2023-07-16,C1363,34,Male,North,Australia,Clothing,Jacket,173.76,3.0,0.27,380.53,104.62,Cash,2023-07
O03838,2023-05-30,C0662,41,Female,North,India,Clothing,T-Shirt,937.4,5.0,0.16,3937.08,453.99,Credit Card,2023-05
O03839,2023-07-15,C1355,26,Male,East,UK,Clothing,T-Shirt,501.29,4.0,0.03,1945.01,241.3,PayPal,2023-07
O03840,2024-06-11,C1986,32,Male,East,Australia,Electronics,Headphones,751.96,2.0,0.28,1082.82,219.63,Credit Card,2024-06
O03841,2023-05-15,C0253,42,Female,East,Canada,Electronics,Laptop,11.83,1.0,0.05,11.24,1.71,Credit Card,2023-05
O03842,2023-05-06,C0860,47,Female,East,India,Office Supplies,Stapler,906.63,2.0,0.07,1686.33,475.11,Debit Card,2023-05
O03843,2024-02-02,C1035,37,Male,East,UK,Clothing,Jacket,399.15,2.0,0.05,758.38,171.64,Cash,2024-02
O03844,2023-09-28,C1357,56,Male,East,UK,Electronics,Tablet,732.82,3.0,0.0,2198.46,639.37,PayPal,2023-09
O03845,2023-06-15,C1075,59,Male,West,Canada,Furniture,Cabinet,160.88,4.0,0.15,546.99,66.43,Cash,2023-06
O03846,2023-07-09,C0957,36,Male,North,India,Electronics,Tablet,743.75,5.0,0.15,3160.94,977.76,Credit Card,2023-07
O03847,2024-01-18,C0696,39,Male,East,Canada,Clothing,Jacket,175.79,4.0,0.08,646.91,166.08,Debit Card,2024-01
O03848,2023-05-22,C0197,48,Male,South,Canada,Clothing,Jeans,271.84,5.0,0.14,1168.91,304.83,Debit Card,2023-05
O03849,2023-03-03,C1359,28,Male,South,Canada,Electronics,Headphones,989.1,4.0,0.09,3600.32,455.77,Debit Card,2023-03
O03850,2023-09-27,C0299,20,Female,East,Germany,Electronics,Smartphone,115.62,3.0,0.29,246.27,77.78,Debit Card,2023-09
O03851,2024-01-17,C0466,21,Male,North,UK,Clothing,T-Shirt,227.41,1.0,0.03,220.59,33.69,PayPal,2024-01
O03852,2024-03-10,C0620,37,Male,North,India,Furniture,Cabinet,645.77,5.0,0.2,2583.08,695.47,PayPal,2024-03
O03853,2023-12-10,C1360,57,Male,South,Germany,Office Supplies,Notebook,943.0,2.0,0.13,1640.82,467.83,Cash,2023-12
O03854,2024-02-14,C1276,59,Female,West,Australia,Furniture,Sofa,408.82,5.0,0.13,1778.37,524.52,Credit Card,2024-02
O03855,2023-03-07,C0434,40,Male,West,Australia,Office Supplies,Printer Paper,621.95,4.0,0.14,2139.51,588.68,Cash,2023-03
O03856,2023-07-14,C0446,54,Female,North,USA,Office Supplies,Notebook,911.63,5.0,0.26,3373.03,758.18,Credit Card,2023-07
O03857,2023-12-31,C1301,29,Male,North,USA,Electronics,Smartphone,885.52,4.0,0.24,2691.98,924.05,PayPal,2023-12
O03858,2023-05-26,C0264,62,Female,South,UK,Furniture,Chair,766.32,1.0,0.24,582.4,92.06,Credit Card,2023-05
O03859,2024-02-21,C1833,22,Female,West,Australia,Office Supplies,Printer Paper,681.43,4.0,0.17,2262.35,248.67,Credit Card,2024-02
O03860,2023-04-25,C1237,51,Female,North,USA,Electronics,Tablet,499.15,4.0,0.04,1916.74,470.99,Debit Card,2023-04
O03861,2024-05-21,C0241,38,Female,West,USA,Furniture,Cabinet,308.41,2.0,0.12,542.8,78.4,PayPal,2024-05
O03862,2023-12-14,C1633,50,Female,West,Australia,Furniture,Cabinet,78.5,3.0,0.14,202.53,48.17,PayPal,2023-12
O03863,2023-01-27,C1064,60,Male,East,Australia,Office Supplies,Notebook,76.82,4.0,0.16,258.12,66.6,PayPal,2023-01
O03864,2023-02-20,C0124,27,Female,East,Canada,Clothing,Jeans,283.42,2.0,0.13,493.15,151.12,Cash,2023-02
O03865,2024-02-04,C0877,21,Female,East,Canada,Office Supplies,Stapler,125.56,5.0,0.16,527.35,106.41,Debit Card,2024-02
O03866,2024-05-16,C1469,46,Male,East,Germany,Office Supplies,Printer Paper,592.24,4.0,0.29,1681.96,479.72,PayPal,2024-05
O03867,2023-05-09,C0948,33,Male,North,Australia,Electronics,Tablet,421.24,3.0,0.26,935.15,121.78,Debit Card,2023-05
O03868,2023-12-10,C0568,58,Female,East,Australia,Office Supplies,Stapler,640.41,1.0,0.22,499.52,125.02,Credit Card,2023-12
O03869,2024-05-02,C1830,46,Male,East,Australia,Clothing,Jacket,969.02,1.0,0.3,678.31,79.91,Debit Card,2024-05
O03870,2023-04-17,C1590,34,Male,South,Germany,Furniture,Sofa,591.87,1.0,0.19,479.41,116.82,PayPal,2023-04
O03871,2024-01-27,C0918,62,Male,East,USA,Clothing,Jacket,348.51,2.0,0.1,627.32,194.18,Cash,2024-01
O03872,2024-04-25,C0592,58,Female,West,India,Furniture,Cabinet,314.95,2.0,0.23,485.02,139.3,Debit Card,2024-04
O03873,2024-03-24,C0631,27,Male,South,USA,Furniture,Chair,60.78,1.0,0.0,60.78,10.52,Cash,2024-03
O03874,2023-02-12,C0938,28,Female,East,UK,Electronics,Laptop,726.94,5.0,0.14,3125.84,349.39,Cash,2023-02
O03875,2024-04-07,C1947,32,Female,South,India,Electronics,Laptop,577.84,2.0,0.29,820.53,232.78,PayPal,2024-04
O03876,2024-02-04,C1476,57,Male,South,USA,Clothing,T-Shirt,428.25,3.0,0.01,1271.9,411.33,Cash,2024-02
O03877,2023-04-27,C1379,64,Female,East,India,Clothing,Jeans,225.25,3.0,0.17,560.87,93.16,Credit Card,2023-04
O03878,2023-01-28,C1640,20,Male,North,Canada,Office Supplies,Stapler,409.87,1.0,0.09,372.98,125.66,Cash,2023-01
O03879,2023-05-28,C0502,29,Male,East,USA,Office Supplies,Printer Paper,133.36,4.0,0.14,458.76,136.79,Cash,2023-05
O03880,2023-01-29,C0691,51,Female,East,UK,Electronics,Tablet,681.96,2.0,0.08,1254.81,181.36,Credit Card,2023-01
O03881,2024-05-22,C1694,20,Female,South,USA,Electronics,Headphones,462.84,2.0,0.04,888.65,192.57,PayPal,2024-05
O03882,2024-06-02,C1161,30,Female,West,India,Furniture,Cabinet,42.65,4.0,0.23,131.36,45.47,Cash,2024-06
O03883,2024-04-06,C1957,31,Male,North,USA,Electronics,Smartphone,42.76,3.0,0.05,121.87,40.65,Debit Card,2024-04
O03884,2023-08-01,C1085,32,Female,South,UK,Furniture,Cabinet,498.86,1.0,0.08,458.95,137.19,Credit Card,2023-08
O03885,2024-02-12,C1338,33,Male,East,India,Office Supplies,Printer Paper,415.66,3.0,0.25,935.24,310.09,Debit Card,2024-02
O03886,2024-03-04,C0215,43,Female,East,Australia,Clothing,Jeans,472.41,2.0,0.06,888.13,219.36,Cash,2024-03
O03887,2023-02-27,C0271,25,Female,West,USA,Office Supplies,Notebook,318.75,4.0,0.02,1249.5,171.44,Cash,2023-02
O03888,2024-01-11,C0540,36,Male,North,India,Furniture,Cabinet,470.27,1.0,0.05,446.76,118.42,Cash,2024-01
O03889,2023-02-03,C0677,18,Male,East,Germany,Furniture,Chair,949.83,2.0,0.29,1348.76,227.34,PayPal,2023-02
O03890,2023-11-30,C1656,43,Male,East,Canada,Clothing,T-Shirt,94.18,5.0,0.01,466.19,93.77,Cash,2023-11
O03891,2023-08-29,C0361,29,Female,West,Canada,Electronics,Laptop,86.17,4.0,0.15,292.98,37.65,PayPal,2023-08
O03892,2023-06-25,C1396,47,Male,North,Germany,Clothing,Jeans,765.13,2.0,0.26,1132.39,285.06,PayPal,2023-06
O03893,2023-09-10,C1119,34,Male,West,India,Office Supplies,Stapler,95.77,4.0,0.11,340.94,75.4,Debit Card,2023-09
O03894,2023-09-22,C1768,41,Male,West,Germany,Electronics,Headphones,589.45,2.0,0.07,1096.38,291.33,Credit Card,2023-09
O03895,2024-06-10,C0412,64,Male,West,Canada,Furniture,Cabinet,851.78,1.0,0.11,758.08,196.06,Debit Card,2024-06
O03896,2024-02-03,C0850,51,Female,West,Australia,Electronics,Laptop,486.52,3.0,0.13,1269.82,202.72,Credit Card,2024-02
O03897,2023-02-20,C0382,27,Female,East,USA,Furniture,Cabinet,662.42,1.0,0.08,609.43,194.06,Debit Card,2023-02
O03898,2023-02-06,C0481,32,Female,North,India,Furniture,Desk,223.76,4.0,0.09,814.49,249.24,Cash,2023-02
O03899,2023-08-22,C1186,29,Male,West,Australia,Clothing,Jacket,267.43,4.0,0.25,802.29,228.94,Debit Card,2023-08
O03900,2023-09-10,C1493,64,Male,West,Australia,Furniture,Chair,754.48,1.0,0.2,603.58,86.59,Credit Card,2023-09
O03901,2023-12-20,C1253,50,Male,West,USA,Electronics,Laptop,603.8,5.0,0.22,2354.82,390.18,Debit Card,2023-12
O03902,2023-08-25,C0807,64,Male,West,UK,Clothing,Jacket,336.02,2.0,0.06,631.72,119.93,PayPal,2023-08
O03903,2023-05-20,C0799,49,Male,South,Australia,Office Supplies,Pen Set,193.52,2.0,0.03,375.43,67.14,PayPal,2023-05
O03904,2023-09-01,C0300,38,Male,North,Germany,Furniture,Chair,571.03,4.0,0.08,2101.39,260.89,Cash,2023-09
